,Unnamed: 0,content
1874,1874,　　作为联众旗下品牌智力竞技赛事，联众斗地主黄金联赛于2012年创办，是以一公斤黄金为冠军奖励的全国大型扑克赛事，在业内享有极高的口碑和人气。本届赛事更在往届的基础上进行了多方位升级，如首次通过主赛区、VIP赛区、校园赛区三大渠道共同选拔；严格遵循国家体育总局出台的竞技二打一基本规则；赛事总奖励高达百万，刷新历届之最。
1875,1875,　　联众斗地主黄金联赛的持续展开，为广大斗地主爱好者搭建了一个切磋交流的渠道，更让这项广受喜爱的国民棋牌游戏有了全国性的竞技平台。未来，联众还将持续推动棋牌竞技运动的健康发展，为智力运动爱好者带来更多精彩赛事！
1876,1876,　　中国足协正式发布《中国足协将对中超中甲联赛部分相关规程内容进行调整》的公告，针对外援以及23岁以下球员登场的规定进行了较大改动，并声明新赛季就将实施。正在广东三水冬训的辽宁宏运主帅马林昨日接受沈阳晚报、沈阳网记者采访时表示，新政策让保级球队的形势变得更加严峻。“初衷是好的，下力度抓青少年，对本土球员水平高的、存储多的球队比较有利。”据马林透露，虽然新赛季最多只能有三名外援同时出场，不过辽足仍计划用满五名外援的名额。
1877,1877,　　“扶苗计划”赢得助长良机
1878,1878,　　这项新出台的政策甚至比特维斯、奥斯卡等球星加盟所受的关注度还要高。目前，辽宁宏运队正在主帅马林的带领下，进行第二阶段的冬训。在接受采访时，马林已得知这一消息，他认为：“对于本土球员水平高的、存储多的球队还是有利的，比如广州恒大，他们本土球员就很强，相反对于保级球队来说形势将更严峻。”
1879,1879,　　新政策中规定，出场球员名单中应列入至少两名U23国内球员，其中一名必须首发。针对这一规定，马林向记者介绍了目前辽足阵中的三名U23球员，分别是冯伯元、王峤和杨帅。“他们肯定得进入大名单，而且其中一人必须上场，这就对青训体系提出了新的要求，发展好的就有利。下力度抓青训，新政策的初衷是好的。”据马林透露，司职前锋的冯伯元具备一定的能力，不过与詹姆斯和乌贾相比依然存在差距。
1880,1880,　　辽足仍计划用满五外援名额
1881,1881,　　关于外援的规定中，出场的外援累计为三人次，不再区分亚外和非亚外，报名人数仍是五人。目前，辽足队中拥有詹姆斯、乌贾和阿萨尼三名外援，另外两名外援也有了眉目，对于新政策是否会对辽足的引援带来影响，马林给出了答案。“具体还得看俱乐部的安排，在人员不齐的情况下，外援的作用还是很明显的，用满五名外援名额很有必要，上场的三名外援不能保证都打满30场，而且还要考虑红黄牌停赛以及伤病等情况。”
1882,1882,　　目前，辽足的冬训已进入到第二阶段，随着三名外援归队，阵容也趋于完整。按照计划，辽足将在25日结束第二阶段冬训，球队将从三水返回沈阳，队员们也将各自回家欢度春节。一周的假期结束后，辽足将于2月1日再次集结并前往澳大利亚进行第三阶段的冬训。沈阳晚报、沈阳网记者 李庆实
1883,1883,　　提起“阿德里亚诺”这个名字，球迷脑子里会一下蹦出许多张面孔，其中大多数是巴西球员，多名“阿德里亚诺”都给球迷留下了美好记忆，这是很有趣的事。
1884,1884,　　最著名的阿德里亚诺，应该是这位雷特·里贝罗·阿德里亚诺，巴西著名球星，目前已35岁。他职业生涯中效力过帕尔马、国际米兰、罗马、科林蒂安等俱乐部，因在国米出色的表现，被球迷尊称为“国王”。在巴西国家队，他曾是大罗纳尔多接班人，随巴西队在2004年美洲杯夺冠并获最佳射手，2005年联合会杯冠军队成员。阿德里亚诺的名号，很大程度上要靠他扛大旗。
1885,1885,　　此外，还有三位著名的巴西球星都叫阿德里亚诺，其中路易斯·阿德里亚诺、卡洛斯·阿德里亚诺是前锋，前者曾效力AC米兰队，后者刚刚加盟石家庄永昌队，两位都称得上高效射手。另一位阿德里亚诺是边后卫，曾效力西甲豪门巴塞罗那，以犀利的助攻见长。另外还有一位名叫阿德里亚诺的巴西守门员也小有名气，他曾效力葡萄牙超级联赛维琴特队，以扑救险球在葡超名声雀起。
1886,1886,　　本报记者 魏若涛
1887,1887,　　本报讯（记者 秘晓芳）丁俊晖终于打破了大师赛首轮就卡壳的魔咒，他昨晨击败新星威尔逊，赢得了大师赛六年来的首场胜利，比赛中还错失了一记满分杆。
1888,1888,　　斯诺克大师赛曾是丁俊晖的福地，他曾经在2011年赢得冠军，击败的是中国香港名将傅家俊。大师赛虽然不是斯诺克排名赛，但在分量上同世锦赛、英锦赛并列为英国传统的三大赛。不过自2012年以来，他连续在大师赛上首轮止步，分别负于奥沙利文、罗伯逊、宾汉姆、墨菲、乔·佩里，再没有进过八强。昨天的对手威尔逊是斯诺克90后的新星，已经拿到排名赛的冠军和亚军各一次，他夺冠的道路上就曾击败过丁俊晖。不过昨天的比赛丁俊晖表现稳健，始终掌控着局面，最终以6比3获胜；第二局比赛中，丁俊晖本来还有机会打出满分杆，可惜在打黄球时失手。
1889,1889,　　丁俊晖下轮的对手将是宾汉姆和乔·佩里之间的胜者。在另一场比赛中，梁文博在5比4领先的情况下，意外打丢黑球，最终以5比6输给亦师亦友的名将奥沙利文。
1890,1890, 
1891,1891,　　沈阳晚报、沈阳网讯（记者 周舟）昨天，石家庄永昌俱乐部宣布，俱乐部常务副总经理李金羽卸任。去年年初，李金羽成为石家庄永昌常务副总，并在赛季中期临时接过球队教鞭，但遗憾未能率队成功保级，永昌提前一轮降入中甲。
1892,1892,　　去年年底，李金羽便宣告将离开石家庄，当时有消息称他将重返山东鲁能，但是据最新消息显示，李金羽的下一站很有可能前往江苏苏宁，出任俱乐部副总经理，同时兼任中方教练组组长，辅佐韩国少帅崔龙洙。
1893,1893,"　　,中新网,1月17日电 据中国足球协会网站消息，青少年球员年龄造假问题一直是困扰中国足球的一大难题，足协不断加大青少年骨龄检测工作的实施与监督力度，2016全年骨龄测试共计检测男、女足青少年运动员2694人，其中男足运动员共计1841人，女足运动员853人。"
1894,1894,"　　,做好注册管理保障竞赛工作"
1895,1895,　　近年来，中国足协不断加大对于竞赛管理基础工作的投入，注册、转会等相关配套管理制度逐步完善。2016年，中国足协完成了对于《中国足球协会注册管理规定》、《中国足球协会球员身份与转会规定》的修订，并新制定了《中国足球协会球员代理人规定》和《中国足球协会职业俱乐部工作合同签署规范》。
1896,1896,　　新文件的实施，有力地保障了2016年度注册与转会工作的顺利完成，确保了中国足协各级职业联赛、足协杯赛、女足赛事、青少年赛事和业余联赛竞赛工作的顺利进行。2016年在中国足协注册的男子职业球员达到1853人，其中中超714人、中甲606人、中乙583人。143名男子职业球员完成国际转会，包括外籍球员102人。国内俱乐部之间的球员转会人数338人，含外援15人。女超、女甲联赛球员注册人数590人，10人完成国际转会。尤其值得一提的是，业余球员在中国足协备案球员数量2016年达到55605人，较2015的42702人，2014年的35424人，总体呈不断上升趋势。
1897,1897,　　除了做好球员的注册管理工作，中国足协还加大了对于球员代理人的管理力度，根据《中国足球协会球员代理人规定》的实施要求，组织了中国足协球员首次代理人培训、考试与注册。全国206名相关从业人员经会员协会初审、中国足协审核获得培训及考试资格，最终94人通过公示并完成注册。
1898,1898,"　　,严格骨龄检测打击年龄造假"
1899,1899,　　2016年，中国足协注册青少年球员人数达到42153名。青少年球员年龄造假问题一直是困扰中国足球的一大难题。为了确保公平、公正的青少年足球竞赛环境，足协不断加大青少年骨龄检测工作的实施与监督力度。2016年，为配合第十三届全运会和U系列青少年赛事骨龄参赛的相关工作，截止到11月4日，中国足协分别在广西梧州(2次)和北海、云南泸西、四川成都、山东潍坊(2次)、海南海口和陕西西安组织了9次检测，检测年龄段为1999-2004。全年骨龄测试共计检测男、女足青少年运动员2694人，其中男足运动员共计1841人，女足运动员853人。
1900,1900,　　中国足协组织的骨龄检测，在实施过程中严格遵守协会工作纪律和《中国足球协会青少年足球运动员骨龄参赛管理办法》并邀请地方协会加入检测工作组进行监督，确保骨龄检测工作的公开、公正、透明。检测过程中，中国足协对于该项工作的宣传十分重视，在检测区域张贴检测流程宣传版，对教练员、球员及家长的询问做到及时认真的解答，广大球员家长和教练员对检测流程的公开、透明给予了充分的肯定，并表示目前我们所实施的骨龄检测工作已让中国青少年足球回归到正常的发展道路，再进行年龄作假难度很大。
